hour,minute,3std
12,14,0.9698477108437129
12,15,0.9675852239443636
12,16,0.9635357060369854
12,17,0.9702795506856818
12,18,1.0086853513080818
12,19,1.00169060266054
12,20,0.9789750004376105
12,21,1.0030659861981355
12,22,0.9562888027245031
12,23,0.9581710437920228
12,24,1.0119764876475497
12,25,0.9881327267635592
12,26,0.9783563040485227
12,27,0.9032311321944986
12,28,1.0146168998688196
12,29,0.9318706848324798
12,30,0.9533489194777789
12,31,1.0168886463471658
12,32,1.0409121813121192
12,33,0.9771047890121267
12,34,0.9836985342742697
12,35,0.9736679980814444
12,36,0.9807540078652801
12,37,0.9116769878314128
12,38,1.0542892512877473
12,39,1.0431743621783234
12,40,0.9396636595014376
12,41,0.9542912034077116
12,42,0.9269298846786704
12,43,0.9275457441707174
12,44,0.9988057686163622
12,45,0.9965063648055292
12,46,0.9702753487375433
12,47,0.9242703299005373
12,48,0.9238110894858476
12,49,0.9323045536241596
12,50,0.9511720152858674
12,51,0.9895654744866893
12,52,0.9990892881458391
12,53,0.9651081112621269
12,54,0.9419145827625717
12,55,0.9307877784921095
12,56,0.9642828922252851
12,57,0.9655181268901548
12,58,0.9491787413137052
12,59,0.9066805532288469
13,0,0.9494618846141212
13,1,0.9270071179213651
13,2,0.9487415785918333
13,3,0.9614123801900138
13,4,0.8843881238036597
13,5,0.9559557715205573
13,6,0.8937554948557885
13,7,0.882170724396936
13,8,0.9185530789024894
13,9,0.8293558104436682
13,10,0.9053741814300644
13,11,0.9726803776551427
13,12,0.8909691504668793
13,13,0.8077187445635947
13,14,0.8866284816917324
13,15,0.8964360879673492
13,16,0.917335524479171
13,17,0.8841179885816972
13,18,0.8178255935297336
13,19,0.788229688316858
13,20,0.72781851056427
13,21,0.7953710563858185
13,22,0.7956387732232301
13,23,0.8234440392509081
13,24,0.8127651865796649
13,25,0.7697460021712075
13,26,0.7405100162941533
13,27,0.7760425259781064
13,28,0.8068460153477357
13,29,0.7506179444364929
13,30,0.7982385643625443
13,31,0.8046899396099156
13,32,0.738738918161615
13,33,0.7260932890671088
13,34,0.7190938536429348
13,35,0.7326372361187641
13,36,0.7508526559925517
13,37,0.7127039169309515
13,38,0.7329490763534114
13,39,0.7853902456245718
13,40,0.7446886904097294
13,41,0.7108411502703911
13,42,0.6647784989349454
13,43,0.7535489421894701
13,44,0.6937446086773269
13,45,0.6880466292506308
13,46,0.765578933986174
13,47,0.7063299453527224
13,48,0.6594565247544099
13,49,0.7078136139683772
13,50,0.7570804882951931
13,51,0.7816821793992175
13,52,0.6719829141362306
13,53,0.6733698875098554
13,54,0.7479642665196827
13,55,0.7303849386625209
13,56,0.6734495040700418
13,57,0.6884753152281029
13,58,0.6218402927930137
13,59,0.6106685300482392
14,0,0.6664358640532762
14,1,0.6696640083864034
14,2,0.6065569028190995
14,3,0.6223450590135522
14,4,0.6182803096169176
14,5,0.6309507797374658
14,6,0.6998070604183925
14,7,0.7660869689684762
14,8,0.6810366129615868
14,9,0.6874174780376208
14,10,0.6283220858476307
14,11,0.7217651779647023
14,12,0.6421488001660025
14,13,0.6273497428068484
14,14,0.6894083373879005
14,15,0.5617328735246876
14,16,0.5312459228303821
14,17,0.6704511372094135
14,18,0.5652830341487107
14,19,0.6360093496443329
14,20,0.6061510945987817
14,21,0.5926404410318098
14,22,0.5456955574908144
14,23,0.5364484865055673
14,24,0.5906054979262925
14,25,0.6200828580131865
14,26,0.6257280068309985
14,27,0.5563992993204716
14,28,0.5756037945698844
14,29,0.5739359201490165
14,30,0.6283335286840281
14,31,0.6492342288015114
14,32,0.5902794393602784
14,33,0.6155632813260161
14,34,0.6730045272006395
14,35,0.6461450396781805
14,36,0.6346427030928133
14,37,0.5416295183733051
14,38,0.5179716174170558
14,39,0.5617899505383463
14,40,0.590431487352095
14,41,0.6452955617232475
14,42,0.6924985492545012
14,43,0.6164928132332099
14,44,0.599981722831695
14,45,0.6357943564530958
14,46,0.6298936192192091
14,47,0.6635970166078125
14,48,0.6801068229586618
14,49,0.6615111265625999
14,50,0.58191755335874
14,51,0.6385521322048777
14,52,0.6317895535825354
14,53,0.5966093420806324
14,54,0.6114514498694499
14,55,0.613997803203596
14,56,0.6598069203346006
14,57,0.7013511036499908
14,58,0.6218698437521417
14,59,0.6220646756634505
15,0,0.6793641751378193
15,1,0.6600374451983784
15,2,0.670716956659296
15,3,0.6591739283196335
15,4,0.7049688858112274
15,5,0.7410342990163379
15,6,0.725859639751713
15,7,0.7385869728001639
15,8,0.6662506912564363
15,9,0.6790666864119801
15,10,0.7645749945045694
15,11,0.7373778636076787
15,12,0.7659021030360791
15,13,0.735316151369015
15,14,0.7831612597406162
15,15,0.7979173717339167
15,16,0.8360202198916404
15,17,0.8928044356844607
15,18,0.8439771554647593
15,19,0.8230212049191072
15,20,0.8402049480037478
15,21,0.8819306163676522
15,22,0.8469601758919831
15,23,0.8508528847898233
15,24,0.8629660443988274
15,25,0.8238734578176155
15,26,0.8721407405781699
15,27,0.8433144457881544
15,28,0.8394170075910927
15,29,0.8324054218290038
15,30,0.8742811691157241
15,31,0.9084571213526322
15,32,0.8853256591693993
15,33,0.8394407277629554
15,34,0.8771505084480857
15,35,0.8407266658895208
15,36,0.8258939214762702
15,37,0.8629538532830722
15,38,0.8537796005643576
15,39,0.8597750929872425
15,40,0.8484099987694633
15,41,0.9372811017945608
15,42,0.8803468274649436
15,43,0.8615877308166457
15,44,0.8957654426996595
15,45,0.9308899988834112
15,46,0.9094866822371963
15,47,0.8627068119741279
15,48,0.8502800276368749
15,49,0.8561948664286589
15,50,0.8948886448132067
15,51,0.8827980524998991
15,52,0.9139830889745164
15,53,0.8649268272778892
15,54,0.9059908244294428
15,55,0.8828910408208578
15,56,0.9093342374403051
15,57,0.9177718489819946
15,58,0.8997691387028004
15,59,0.8905407482101626
16,0,0.8659401747282877
16,1,0.8565614389258541
16,2,0.8814982553638522
16,3,0.8576204787387531
16,4,0.8676575126309722
16,5,0.8773256997857113
16,6,0.8855415831166308
16,7,0.8908842352956329
16,8,0.8814448395301214
16,9,0.8576187332163208
16,10,0.8619838983975185
16,11,0.8916329880456679
16,12,0.8447260511307205
16,13,0.8459887414382485
16,14,0.8644099060447495
16,15,0.8291301657317398
16,16,0.8730000382255302
16,17,0.8445030603220676
16,18,0.8839430913950188
16,19,0.8242096692953165
16,20,0.8438102710873893
16,21,0.8364199594103616
16,22,0.8660344675803584
16,23,0.8919996070719138
16,24,0.8633050942828561
16,25,0.819531127587948
16,26,0.8602380895879819
16,27,0.883137882027694
16,28,0.890248167082125
16,29,0.8539268244925267
16,30,0.836198360262361
16,31,0.8283392209088958
16,32,0.8427971389684155
16,33,0.7782913080519414
16,34,0.7879686550514394
16,35,0.78691640573927
16,36,0.7436845332743014
16,37,0.7565028255083515
16,38,0.7549426015526615
16,39,0.7426323200343499
16,40,0.716888979233155
16,41,0.7083710522448079
16,42,0.690412309349248
16,43,0.7000738221462863
16,44,0.6969055515589999
16,45,0.6965303130456728
16,46,0.7478050383744513
16,47,0.7333962856310878
16,48,0.7733631224513553
16,49,0.7654083040682316
16,50,0.7796325314946775
16,51,0.7805354171515355
16,52,0.7846936465639385
16,53,0.7543959990557496
16,54,0.7751051857701472
16,55,0.7758901458278631
16,56,0.811140315067423
16,57,0.7993776207195482
16,58,0.7611070341476063
16,59,0.8153562088425854
17,0,0.8053623463375923
17,1,0.7700299235993346
17,2,0.7343861525751002
17,3,0.7202744349016912
17,4,0.7379664447765371
17,5,0.7564170045057071
17,6,0.755397490762761
17,7,0.7118978364936438
17,8,0.7345625918203975
17,9,0.761669870097814
17,10,0.7357585835292176
17,11,0.7147028154732107
17,12,0.7046247749854208
17,13,0.7270015588814722
17,14,0.7403093635651977
17,15,0.7123230971628493
17,16,0.7144949981971276
17,17,0.6961990368603497
17,18,0.7168321684221926
17,19,0.6923718391755449
17,20,0.6928538887636413
17,21,0.6764957727388319
17,22,0.63593551263678
17,23,0.6574301745027678
17,24,0.7126345127062677
17,25,0.6616256779290965
17,26,0.6495149546679686
17,27,0.7232752278496691
17,28,0.7039053040123353
17,29,0.7110894459651939
17,30,0.6932762682422904
17,31,0.6782958094689743
17,32,0.6392553318977501
17,33,0.6542885973212658
17,34,0.6920505458828775
17,35,0.6906402286554185
17,36,0.6509501213195467
17,37,0.6607573087421488
17,38,0.5715882949871471
17,39,0.5649793662916156
17,40,0.608183707870283
17,41,0.6162424884587179
17,42,0.6105002736888954
17,43,0.6098619117750506
17,44,0.5194509039068802
17,45,0.46894700787945387
17,46,0.5065417884489334
17,47,0.4794876073174432
17,48,0.4784678959868732
17,49,0.5044270747988241
17,50,0.4637654469492185
17,51,0.3872030157510048
17,52,0.4043022791892118
17,53,0.3761277451648095
17,54,0.42287186916668107
17,55,0.4412344025848278
17,56,0.386022526548764
17,57,0.31525475374144873
17,58,0.31688667377082635
17,59,0.306023184064031
18,0,0.28644652182817165
18,1,0.3024785091515831
18,2,0.22250261216006217
18,3,0.24857677348800905
18,4,0.31147861726549647
18,5,0.34048954898837924
18,6,0.3428478884798854
18,7,0.26335933607992335
18,8,0.35171547656502944
18,9,0.42387409777124324
18,10,0.3967444412600861
18,11,0.37111916797608363
18,12,0.35785812932585553
18,13,0.3890064666636815
18,14,0.36455263716848574
18,15,0.4159993599740206
18,16,0.3887780310026563
18,17,0.3864310090260973
18,18,0.3342526004788162
18,19,0.29082376950999833
18,20,0.3713070953601957
18,21,0.2957665445617324
18,22,0.3212263407263333
18,23,0.3399534782633331
18,24,0.3480965416614795
18,25,0.3212589255317251
18,26,0.3373449403355941
18,27,0.3492561767642444
18,28,0.2862240364508867
18,29,0.3438643871374166
18,30,0.40486141236107753
18,31,0.3659774498664756
18,32,0.27894769354777055
18,33,0.20588958724122083
18,34,0.24892938769097095
18,35,0.3744819368563141
18,36,0.37573717149374775
18,37,0.37554714423127855
18,38,0.3617465766269199
18,39,0.4373758027812401
18,40,0.43195343931535113
18,41,0.5885420212400884
18,42,0.40734638225357367
18,43,0.4093691873571337
18,44,0.41342512931420994
18,45,0.3819852156337854
18,46,0.3611273673529609
18,47,0.3804319248579868
18,48,0.27484712359497604
18,49,0.3489981444458081
18,50,0.3781804175767328
18,51,0.36686158786585765
18,52,0.4004770473052512
18,53,0.3585177710383849
18,54,0.4203144377693869
18,55,0.4432531787289028
18,56,0.3926507293747603
18,57,0.43115572319540185
18,58,0.3534623361444276
18,59,0.32423365402545434
19,0,0.36884855574471853
19,1,0.3648549530625078
19,2,0.393335790038686
19,3,0.46870913339106496
19,4,0.41290286350677635
19,5,0.42240896612795675
19,6,0.3265384716371179
19,7,0.2757140529641864
19,8,0.3271406759386588
19,9,0.3829336934368156
19,10,0.36314295708325867
19,11,0.4051591774999007
19,12,0.2957129315570737
19,13,0.25910545696575416
19,14,0.2799915762435642
19,15,0.27314140076317867
19,16,0.22967899080470894
19,17,0.3051342177369397
19,18,0.23600453684251824
19,19,0.2574869135261549
19,20,0.33936359604520766
19,21,0.2828328286043439
19,22,0.3175675847821805
19,23,0.31599748343126766
19,24,0.3083674832710454
19,25,0.29840851383527445
19,26,0.35132717266416474
19,27,0.36005453989219827
19,28,0.3915501464074012
19,29,0.3855389072882047
19,30,0.2456173724363661
19,31,0.29290866243379216
19,32,0.35042427737420545
19,33,0.2330631331296858
19,34,0.3308671668569265
19,35,0.32514487795863933
19,36,0.35776147306945466
19,37,0.39816438490690165
19,38,0.3806720720603384
19,39,0.34557734381948746
19,40,0.24486756980793478
19,41,0.23672376864796457
19,42,0.2278148979871218
19,43,0.2662591034691009
19,44,0.23302068512366764
19,45,0.23033458987077365
19,46,0.22345035102061234
19,47,0.3260161065637052
19,48,0.39032170280671175
19,49,0.33492306799718025
19,50,0.35737082449314883
19,51,0.3354026843127085
19,52,0.336553074475926
19,53,0.40315159621466823
19,54,0.3463192834634914
19,55,0.35531398400723657
19,56,0.39648424872127314
19,57,0.32738155494987997
19,58,0.28453874348375235
19,59,0.358647464806509
20,0,0.3520354063918715
20,1,0.2496781931808844
20,2,0.30720361570408866
20,3,0.27285450430808056
20,4,0.3200621156398005
20,5,0.46872420389968683
20,6,0.38262557007553427
20,7,0.38566479219722494
20,8,0.35746823977865677
20,9,0.39132062067671236
20,10,0.44292910648547684
20,11,0.33888008782190354
20,12,0.3289503983805262
20,13,0.3810107157466909
20,14,0.4325492953945076
20,15,0.4501305783054539
20,16,0.553687622929366
20,17,0.4852132484149134
20,18,0.5201833074522552
20,19,0.5104711476992794
20,20,0.5625338449391404
20,21,0.5402254158749005
20,22,0.4793810082876565
20,23,0.5248908231169456
20,24,0.4982318716254421
20,25,0.4858820722874386
20,26,0.4601565415388992
20,27,0.5364644495892814
20,28,0.49520911033734677
20,29,0.4473140180987623
20,30,0.45340940737160756
20,31,0.4455605461812069
20,32,0.4294866579698683
20,33,0.4177281567373105
20,34,0.4529972855195362
20,35,0.45589583650831933
20,36,0.3385459951233886
20,37,0.3619785198135311
20,38,0.40752732909587186
20,39,0.3638985782224225
20,40,0.3827714142335372
20,41,0.337954156085858
20,42,0.3945228109875617
20,43,0.41310900596698397
20,44,0.4128354056173239
20,45,0.4422706264517497
20,46,0.37631586009464146
20,47,0.4294856302633596
20,48,0.4293684058918824
20,49,0.38388659432753724
20,50,0.40325463052617694
20,51,0.43927936151099134
20,52,0.4429433587154517
20,53,0.5177836990648357
20,54,0.5045037332223801
20,55,0.4740007257319375
20,56,0.4185286751174838
20,57,0.35258968087316495
20,58,0.3335240935175646
20,59,0.3420463895869315
21,0,0.3042352428711139
21,1,0.30806313462979323
21,2,0.3237046210373521
21,3,0.38938197077421544
21,4,0.3344464267745723
21,5,0.3758724904242846
21,6,0.3993756145034624
21,7,0.3989360145818709
21,8,0.38778030278597425
21,9,0.4162730880927885
21,10,0.431901125510188
21,11,0.3782493276880442
21,12,0.4554651561232744
21,13,0.5105199018489823
21,14,0.38519968094156004
21,15,0.3882525975487588
21,16,0.4005808775439034
21,17,0.42441040506061
21,18,0.4392487504297876
21,19,0.389300300501397
21,20,0.42528621040743575
21,21,0.39228387127224773
21,22,0.4177655903202302
21,23,0.4151314107160744
21,24,0.4879633234290587
21,25,0.49222918485055417
21,26,0.48690594109902424
21,27,0.45964226305890965
21,28,0.46255306065506596
21,29,0.4632004495450633
21,30,0.48368350971149277
21,31,0.5157931703709
21,32,0.46282394356002066
21,33,0.48117770149310746
21,34,0.4995669089495596
21,35,0.48067967517313936
21,36,0.5149004022663276
21,37,0.5101286197408276
21,38,0.5249190234435588
21,39,0.5364829788589878
21,40,0.5463119533292334
21,41,0.6117098294178349
21,42,0.6253334580202492
21,43,0.6155287321800227
21,44,0.6629142133700462
21,45,0.6156800440941168
21,46,0.6018325667336704
21,47,0.6280356019923274
21,48,0.5690155587793421
21,49,0.638041996215376
21,50,0.5980139146615948
21,51,0.6376970929654769
21,52,0.7227431310362231
21,53,0.7282542257515372
21,54,0.7050079592973948
21,55,0.6965712933694522
21,56,0.7272394348185789
21,57,0.7108013847830014
21,58,0.7003894303928079
21,59,0.6854789987638314
22,0,0.8089671255306311
22,1,0.7124161569183163
22,2,0.7094324290130377
22,3,0.7768490131520237
22,4,0.795347503588714
22,5,0.7911155299251582
22,6,0.7892710706583346
22,7,0.771790692549837
22,8,0.7206280759118738
22,9,0.7281355676099515
22,10,0.7453708158174303
22,11,0.7513633747231196
22,12,0.7437417868443091
22,13,0.7560814856002165
22,14,0.8481446125062181
22,15,0.8114058057225764
22,16,0.8075290862320229
22,17,0.7347615089613011
22,18,0.6791292162230953
22,19,0.7553069356695186
22,20,0.8038314910249953
22,21,0.8346648490425916
22,22,0.8561209406087205
22,23,0.8130348698801444
22,24,0.7657031324939139
22,25,0.7539965278834675
22,26,0.7640657592981096
22,27,0.7415893133206589
22,28,0.7730870772994649
22,29,0.8198151950430137
22,30,0.7702625841612794
22,31,0.7481539696039824
22,32,0.8071003930325491
22,33,0.7757683583796563
22,34,0.8271236647637121
22,35,0.8106179498503381
22,36,0.7992118231272383
22,37,0.834824244349657
22,38,0.8092933795746462
22,39,0.8177542836402291
22,40,0.8683650953409099
22,41,0.8394439761128636
22,42,0.8674894507785056
22,43,0.8068344001062508
22,44,0.8333477467971232
22,45,0.8410243077933395
22,46,0.8639771468334612
22,47,0.8458441789599003
22,48,0.8403635195035807
22,49,0.8809871221722396
22,50,0.8712776361964827
22,51,0.7915639359723254
22,52,0.8353042962952835
22,53,0.8005784424336368
22,54,0.8294255301282072
22,55,0.8037683234627921
22,56,0.8248548763228356
22,57,0.8766597482053431
22,58,0.8411801900759626
22,59,0.8280027959876485
23,0,0.8620454849178469
23,1,0.9310453312301963
23,2,0.908702678973709
23,3,0.8942440397490952
23,4,0.8983474878985228
23,5,0.8621890480311889
23,6,0.8556760576474962
23,7,0.9243935756708141
23,8,0.8868094438001971
23,9,0.9197167481459118
23,10,0.8682977672231957
23,11,0.965500042844962
23,12,0.9385281494130694
23,13,0.8330171181039109
23,14,0.7828098531939047
23,15,0.8008202642688589
23,16,0.8020092648761767
23,17,0.7958992208223232
23,18,0.809279560737947
23,19,0.7798418652512946
23,20,0.8523043999912691
23,21,0.9184881008469252
23,22,0.8997603896746295
23,23,0.858739189170378
23,24,0.748448194025863
23,25,0.778622423143763
23,26,0.7749032249847402
23,27,0.816743944345656
23,28,0.8129831786784563
23,29,0.7587756475108102
23,30,0.7741199217788988
23,31,0.8577047625166583
23,32,0.9059116783064711
23,33,0.7966832510962166
23,34,0.8755291676203836
23,35,0.7837085800136255
23,36,0.8255668401438025
23,37,0.7677955472974449
23,38,0.8083425222509073
23,39,0.7785208293449255
23,40,0.8204300860851359
23,41,0.7968388158289976
23,42,0.7505947757794007
23,43,0.7828349429676713
23,44,0.7638228083734662
23,45,0.8058346872883244
23,46,0.8174960954607197
23,47,0.7808328012589953
23,48,0.8089795759756366
23,49,0.7945632282465955
23,50,0.8086233672737905
23,51,0.7407755789694535
23,52,0.7482333754696986
23,53,0.8168765229572896
23,54,0.8234130628884595
23,55,0.7398169193497072
23,56,0.7598689790114147
23,57,0.7086955258661493
23,58,0.742482068963531
23,59,0.7116688496828717
